Date,Unconditional,Regime-Filtered
2011-03-30,122306.34294102555,111260.04427059261
2011-03-31,122306.34294102555,111260.04427059261
2011-04-01,122306.34294102555,111260.04427059261
2011-04-04,122306.34294102555,111260.04427059261
2011-04-05,122306.34294102555,111260.04427059261
2011-04-06,122306.34294102555,111260.04427059261
2011-04-07,122306.34294102555,111260.04427059261
2011-04-08,122306.34294102555,111260.04427059261
2011-04-11,122574.48089730574,111260.04427059261
2011-04-12,122574.48089730574,111260.04427059261
2011-04-13,122574.48089730574,111260.04427059261
2011-04-14,122574.48089730574,111260.04427059261
2011-04-15,122574.48089730574,111260.04427059261
2011-04-18,122574.48089730574,111260.04427059261
2011-04-19,122574.48089730574,111260.04427059261
2011-04-20,122574.48089730574,111260.04427059261
2011-04-21,122676.4182847836,111260.04427059261
2011-04-25,122676.4182847836,111260.04427059261
2011-04-26,122676.4182847836,111260.04427059261
2011-04-27,122676.4182847836,111260.04427059261
2011-04-28,122676.4182847836,111260.04427059261
2011-04-29,122676.4182847836,111260.04427059261
2011-05-02,122676.4182847836,111260.04427059261
2011-05-03,122676.4182847836,111260.04427059261
2011-05-04,122776.61320719127,111260.04427059261
2011-05-05,122776.61320719127,111260.04427059261
2011-05-06,122776.61320719127,111260.04427059261
2011-05-09,122776.61320719127,111260.04427059261
2011-05-10,122776.61320719127,111260.04427059261
2011-05-11,122776.61320719127,111260.04427059261
2011-05-12,122776.61320719127,111260.04427059261
2011-05-13,122776.61320719127,111260.04427059261
2011-05-16,122849.68351407607,111260.04427059261
2011-05-17,122849.68351407607,111260.04427059261
2011-05-18,122955.12999457229,111260.04427059261
2011-05-19,122955.12999457229,111260.04427059261
2011-05-20,122955.12999457229,111260.04427059261
2011-05-23,122955.12999457229,111260.04427059261
2011-05-24,122955.12999457229,111260.04427059261
2011-05-25,122955.12999457229,111260.04427059261
2011-05-26,123072.20989566474,111260.04427059261
2011-05-27,123072.20989566474,111260.04427059261
2011-05-31,123072.20989566474,111260.04427059261
2011-06-01,123072.20989566474,111260.04427059261
2011-06-02,123072.20989566474,111260.04427059261
2011-06-03,123072.20989566474,111260.04427059261
2011-06-06,123072.20989566474,111260.04427059261
2011-06-07,123072.20989566474,111260.04427059261
2011-06-08,123072.20989566474,111260.04427059261
2011-06-09,123072.20989566474,111260.04427059261
2011-06-10,123072.20989566474,111260.04427059261
2011-06-13,122931.73461932757,111260.04427059261
2011-06-14,122931.73461932757,111260.04427059261
2011-06-15,122931.73461932757,111260.04427059261
2011-06-16,122931.73461932757,111260.04427059261
2011-06-17,122931.73461932757,111260.04427059261
2011-06-20,122889.09993043095,111260.04427059261
2011-06-21,122889.09993043095,111260.04427059261
2011-06-22,122889.09993043095,111260.04427059261
2011-06-23,122889.09993043095,111260.04427059261
2011-06-24,122889.09993043095,111260.04427059261
2011-06-27,122889.09993043095,111260.04427059261
2011-06-28,122889.09993043095,111260.04427059261
2011-06-29,123001.42899406541,111260.04427059261
2011-06-30,123001.42899406541,111260.04427059261
2011-07-01,123001.42899406541,111260.04427059261
2011-07-05,123001.42899406541,111260.04427059261
2011-07-06,123001.42899406541,111260.04427059261
2011-07-07,123001.42899406541,111260.04427059261
2011-07-08,123001.42899406541,111260.04427059261
2011-07-11,123119.93805577118,111378.55333229838
2011-07-12,123119.93805577118,111378.55333229838
2011-07-13,123119.93805577118,111378.55333229838
2011-07-14,123119.93805577118,111378.55333229838
2011-07-15,123119.93805577118,111378.55333229838
2011-07-18,123119.93805577118,111515.78727876597
2011-07-19,123119.93805577118,111515.78727876597
2011-07-20,123119.93805577118,111515.78727876597
2011-07-21,123119.93805577118,111515.78727876597
2011-07-22,123119.93805577118,111515.78727876597
2011-07-25,123222.81247406002,111515.78727876597
2011-07-26,123222.81247406002,111515.78727876597
2011-07-27,123222.81247406002,111515.78727876597
2011-07-28,123222.81247406002,111515.78727876597
2011-07-29,123222.81247406002,111515.78727876597
2011-08-01,123222.81247406002,111515.78727876597
2011-08-02,123222.81247406002,111515.78727876597
2011-08-03,123222.81247406002,111515.78727876597
2011-08-04,121854.39159291776,110170.31108222074
2011-08-05,121854.39159291776,110170.31108222074
2011-08-08,121854.39159291776,110170.31108222074
2011-08-09,121854.39159291776,110170.31108222074
2011-08-10,121854.39159291776,110170.31108222074
2011-08-11,121854.39159291776,110170.31108222074
2011-08-12,121854.39159291776,110170.31108222074
2011-08-15,121854.39159291776,110170.31108222074
2011-08-16,121854.39159291776,110170.31108222074
2011-08-17,121854.39159291776,110170.31108222074
2011-08-18,121854.39159291776,110170.31108222074
2011-08-19,121854.39159291776,110170.31108222074
2011-08-22,121854.39159291776,110170.31108222074
2011-08-23,121854.39159291776,110170.31108222074
2011-08-24,121854.39159291776,110170.31108222074
2011-08-25,121854.39159291776,110170.31108222074
2011-08-26,121854.39159291776,110170.31108222074
2011-08-29,121854.39159291776,110170.31108222074
2011-08-30,121854.39159291776,110170.31108222074
2011-08-31,121854.39159291776,110170.31108222074
2011-09-01,121854.39159291776,110170.31108222074
2011-09-02,121854.39159291776,110170.31108222074
2011-09-06,121854.39159291776,110170.31108222074
2011-09-07,121854.39159291776,110170.31108222074
2011-09-08,121854.39159291776,110170.31108222074
2011-09-09,121854.39159291776,110170.31108222074
2011-09-12,121854.39159291776,110170.31108222074
2011-09-13,121854.39159291776,110170.31108222074
2011-09-14,121854.39159291776,110170.31108222074
2011-09-15,121854.39159291776,110170.31108222074
2011-09-16,121854.39159291776,110170.31108222074
2011-09-19,121854.39159291776,110170.31108222074
2011-09-20,121854.39159291776,110170.31108222074
2011-09-21,121854.39159291776,110170.31108222074
2011-09-22,121854.39159291776,110170.31108222074
2011-09-23,121854.39159291776,110170.31108222074
2011-09-26,121854.39159291776,110170.31108222074
2011-09-27,121854.39159291776,110170.31108222074
2011-09-28,121854.39159291776,110170.31108222074
2011-09-29,121854.39159291776,110170.31108222074
2011-09-30,121854.39159291776,110170.31108222074
2011-10-03,121854.39159291776,110170.31108222074
2011-10-04,121854.39159291776,110170.31108222074
2011-10-05,121854.39159291776,110170.31108222074
2011-10-06,121854.39159291776,110170.31108222074
2011-10-07,121854.39159291776,110170.31108222074
2011-10-10,121854.39159291776,110170.31108222074
2011-10-11,121854.39159291776,110170.31108222074
2011-10-12,121854.39159291776,110170.31108222074
2011-10-13,121854.39159291776,110170.31108222074
2011-10-14,121854.39159291776,110170.31108222074
2011-10-17,121854.39159291776,110170.31108222074
2011-10-18,121854.39159291776,110170.31108222074
2011-10-19,121854.39159291776,110170.31108222074
2011-10-20,121854.39159291776,110170.31108222074
2011-10-21,121854.39159291776,110170.31108222074
2011-10-24,121854.39159291776,110170.31108222074
2011-10-25,121854.39159291776,110170.31108222074
2011-10-26,121854.39159291776,110170.31108222074
2011-10-27,121854.39159291776,110170.31108222074
2011-10-28,121854.39159291776,110170.31108222074
2011-10-31,121854.39159291776,110170.31108222074
2011-11-01,121854.39159291776,110170.31108222074
2011-11-02,121854.39159291776,110170.31108222074
2011-11-03,121854.39159291776,110170.31108222074
2011-11-04,121854.39159291776,110170.31108222074
2011-11-07,122017.1289393916,110333.04842869457
2011-11-08,122175.02061085204,110490.94010015501
2011-11-09,122175.02061085204,110490.94010015501
2011-11-10,122175.02061085204,110490.94010015501
2011-11-11,122175.02061085204,110490.94010015501
2011-11-14,122175.02061085204,110490.94010015501
2011-11-15,122175.02061085204,110490.94010015501
2011-11-16,122175.02061085204,110490.94010015501
2011-11-17,122175.02061085204,110490.94010015501
2011-11-18,122175.02061085204,110490.94010015501
2011-11-21,122175.02061085204,110490.94010015501
2011-11-22,122175.02061085204,110490.94010015501
2011-11-23,122175.02061085204,110490.94010015501
2011-11-25,122175.02061085204,110490.94010015501
2011-11-28,122175.02061085204,110490.94010015501
2011-11-29,122175.02061085204,110490.94010015501
2011-11-30,122552.80664024629,110868.72612954926
2011-12-01,122552.80664024629,110868.72612954926
2011-12-02,122552.80664024629,110868.72612954926
2011-12-05,122552.80664024629,110868.72612954926
2011-12-06,122552.80664024629,110868.72612954926
2011-12-07,122552.80664024629,110868.72612954926
2011-12-08,122552.80664024629,110868.72612954926
2011-12-09,122552.80664024629,110868.72612954926
2011-12-12,122552.80664024629,110868.72612954926
2011-12-13,122552.80664024629,110868.72612954926
2011-12-14,122552.80664024629,110868.72612954926
2011-12-15,122699.491017853,111015.41050715598
2011-12-16,122855.965850518,111171.88533982098
2011-12-19,122855.965850518,111171.88533982098
2011-12-20,122855.965850518,111171.88533982098
2011-12-21,122855.965850518,111171.88533982098
2011-12-22,122855.965850518,111171.88533982098
2011-12-23,122855.965850518,111171.88533982098
2011-12-27,122855.965850518,111171.88533982098
2011-12-28,122855.965850518,111171.88533982098
2011-12-29,122855.965850518,111171.88533982098
2011-12-30,122855.965850518,111171.88533982098
2012-01-03,122855.965850518,111171.88533982098
2012-01-04,122855.965850518,111171.88533982098
2012-01-05,122855.965850518,111171.88533982098
2012-01-06,123000.91649057028,111316.83597987326
2012-01-09,123130.44018407897,111446.35967338194
2012-01-10,123130.44018407897,111446.35967338194
2012-01-11,123130.44018407897,111446.35967338194
2012-01-12,123130.44018407897,111446.35967338194
2012-01-13,123130.44018407897,111446.35967338194
2012-01-17,123130.44018407897,111446.35967338194
2012-01-18,123130.44018407897,111446.35967338194
2012-01-19,123130.44018407897,111446.35967338194
2012-01-20,123130.44018407897,111446.35967338194
2012-01-23,123130.44018407897,111446.35967338194
2012-01-24,123370.01829723212,111446.35967338194
2012-01-25,123370.01829723212,111446.35967338194
2012-01-26,123370.01829723212,111446.35967338194
2012-01-27,123370.01829723212,111446.35967338194
2012-01-30,123370.01829723212,111446.35967338194
2012-01-31,123370.01829723212,111446.35967338194
2012-02-01,123370.01829723212,111446.35967338194
2012-02-02,123370.01829723212,111446.35967338194
2012-02-03,123370.01829723212,111446.35967338194
2012-02-06,123370.01829723212,111446.35967338194
2012-02-07,123370.01829723212,111446.35967338194
2012-02-08,123370.01829723212,111446.35967338194
2012-02-09,123370.01829723212,111446.35967338194
2012-02-10,123370.01829723212,111446.35967338194
2012-02-13,123370.01829723212,111446.35967338194
2012-02-14,123370.01829723212,111446.35967338194
2012-02-15,123370.01829723212,111446.35967338194
2012-02-16,123370.01829723212,111446.35967338194
2012-02-17,123596.45669443418,111446.35967338194
2012-02-21,123596.45669443418,111446.35967338194
2012-02-22,123596.45669443418,111446.35967338194
2012-02-23,123596.45669443418,111446.35967338194
2012-02-24,123596.45669443418,111446.35967338194
2012-02-27,123596.45669443418,111446.35967338194
2012-02-28,123596.45669443418,111446.35967338194
2012-02-29,123596.45669443418,111446.35967338194
2012-03-01,123596.45669443418,111446.35967338194
2012-03-02,123596.45669443418,111446.35967338194
2012-03-05,123596.45669443418,111446.35967338194
2012-03-06,123596.45669443418,111446.35967338194
2012-03-07,123596.45669443418,111446.35967338194
2012-03-08,123841.65424308548,111446.35967338194
2012-03-09,123841.65424308548,111446.35967338194
2012-03-12,123841.65424308548,111446.35967338194
2012-03-13,123841.65424308548,111446.35967338194
2012-03-14,123841.65424308548,111446.35967338194
2012-03-15,123841.65424308548,111446.35967338194
2012-03-16,123841.65424308548,111446.35967338194
2012-03-19,123841.65424308548,111446.35967338194
2012-03-20,123841.65424308548,111446.35967338194
2012-03-21,123841.65424308548,111446.35967338194
2012-03-22,123965.5886378462,111446.35967338194
2012-03-23,124084.80745277966,111446.35967338194
2012-03-26,124084.80745277966,111446.35967338194
2012-03-27,124084.80745277966,111446.35967338194
2012-03-28,124084.80745277966,111446.35967338194
2012-03-29,124084.80745277966,111446.35967338194
2012-03-30,124084.80745277966,111446.35967338194
2012-04-02,124084.80745277966,111446.35967338194
2012-04-03,124084.80745277966,111446.35967338194
2012-04-04,124084.80745277966,111446.35967338194
2012-04-05,124084.80745277966,111446.35967338194
2012-04-09,124084.80745277966,111446.35967338194
2012-04-10,124084.80745277966,111446.35967338194
2012-04-11,124084.80745277966,111446.35967338194
2012-04-12,124084.80745277966,111446.35967338194
2012-04-13,124084.80745277966,111446.35967338194
2012-04-16,124137.86068398952,111446.35967338194
2012-04-17,124137.86068398952,111446.35967338194
2012-04-18,124137.86068398952,111446.35967338194
2012-04-19,124137.86068398952,111446.35967338194
2012-04-20,124137.86068398952,111446.35967338194
2012-04-23,124137.86068398952,111446.35967338194
2012-04-24,124137.86068398952,111446.35967338194
2012-04-25,124259.37123925211,111446.35967338194
2012-04-26,124377.90869440796,111446.35967338194
2012-04-27,124377.90869440796,111446.35967338194
2012-04-30,124377.90869440796,111446.35967338194
2012-05-01,124377.90869440796,111446.35967338194
2012-05-02,124377.90869440796,111446.35967338194
2012-05-03,124377.90869440796,111446.35967338194
2012-05-04,124377.90869440796,111446.35967338194
2012-05-07,124377.90869440796,111446.35967338194
2012-05-08,124377.90869440796,111446.35967338194
2012-05-09,124377.90869440796,111446.35967338194
2012-05-10,124377.90869440796,111446.35967338194
2012-05-11,124377.90869440796,111446.35967338194
2012-05-14,124377.90869440796,111446.35967338194
2012-05-15,124377.90869440796,111446.35967338194
2012-05-16,124377.90869440796,111446.35967338194
2012-05-17,123928.32619548625,111446.35967338194
2012-05-18,123496.75354702945,111446.35967338194
2012-05-21,123496.75354702945,111446.35967338194
2012-05-22,123496.75354702945,111446.35967338194
2012-05-23,123496.75354702945,111446.35967338194
2012-05-24,123496.75354702945,111446.35967338194
2012-05-25,123496.75354702945,111446.35967338194
2012-05-29,123793.54549499485,111446.35967338194
2012-05-30,123793.54549499485,111446.35967338194
2012-05-31,123793.54549499485,111446.35967338194
2012-06-01,123793.54549499485,111446.35967338194
2012-06-04,123793.54549499485,111446.35967338194
2012-06-05,123793.54549499485,111446.35967338194
2012-06-06,123793.54549499485,111446.35967338194
2012-06-07,123793.54549499485,111446.35967338194
2012-06-08,123931.9136283644,111446.35967338194
2012-06-11,123931.9136283644,111446.35967338194
2012-06-12,123931.9136283644,111446.35967338194
2012-06-13,123931.9136283644,111446.35967338194
2012-06-14,123931.9136283644,111446.35967338194
2012-06-15,124056.95424695926,111446.35967338194
2012-06-18,124191.19704072029,111591.51276518825
2012-06-19,124191.19704072029,111591.51276518825
2012-06-20,124326.9500583422,111591.51276518825
2012-06-21,124326.9500583422,111591.51276518825
2012-06-22,124326.9500583422,111591.51276518825
2012-06-25,124326.9500583422,111591.51276518825
2012-06-26,124326.9500583422,111591.51276518825
2012-06-27,124326.9500583422,111591.51276518825
2012-06-28,124326.9500583422,111591.51276518825
2012-06-29,124326.9500583422,111591.51276518825
2012-07-02,124444.07043196574,111591.51276518825
2012-07-03,124444.07043196574,111591.51276518825
2012-07-05,124444.07043196574,111591.51276518825
2012-07-06,124551.82212579764,111591.51276518825
2012-07-09,124551.82212579764,111591.51276518825
2012-07-10,124551.82212579764,111591.51276518825
2012-07-11,124551.82212579764,111591.51276518825
2012-07-12,124551.82212579764,111591.51276518825
2012-07-13,124551.82212579764,111591.51276518825
2012-07-16,124551.82212579764,111591.51276518825
2012-07-17,124551.82212579764,111591.51276518825
2012-07-18,124668.06153535102,111591.51276518825
2012-07-19,124775.09574718834,111591.51276518825
2012-07-20,124775.09574718834,111591.51276518825
2012-07-23,124775.09574718834,111591.51276518825
2012-07-24,124775.09574718834,111591.51276518825
2012-07-25,124775.09574718834,111591.51276518825
2012-07-26,124775.09574718834,111591.51276518825
2012-07-27,124775.09574718834,111591.51276518825
2012-07-30,124775.09574718834,111591.51276518825
2012-07-31,124775.09574718834,111591.51276518825
2012-08-01,124775.09574718834,111591.51276518825
2012-08-02,124775.09574718834,111591.51276518825
2012-08-03,124775.09574718834,111591.51276518825
2012-08-06,124883.09973342856,111591.51276518825
2012-08-07,124883.09973342856,111591.51276518825
2012-08-08,124980.6397700429,111591.51276518825
2012-08-09,124980.6397700429,111591.51276518825
2012-08-10,124980.6397700429,111591.51276518825
2012-08-13,125083.77626545912,111591.51276518825
2012-08-14,125083.77626545912,111591.51276518825
2012-08-15,125083.77626545912,111591.51276518825
2012-08-16,125083.77626545912,111591.51276518825
2012-08-17,125083.77626545912,111591.51276518825
2012-08-20,125083.77626545912,111591.51276518825
2012-08-21,125083.77626545912,111591.51276518825
2012-08-22,125083.77626545912,111591.51276518825
2012-08-23,125083.77626545912,111591.51276518825
2012-08-24,125182.94413100454,111591.51276518825
2012-08-27,125182.94413100454,111591.51276518825
2012-08-28,125182.94413100454,111591.51276518825
2012-08-29,125182.94413100454,111591.51276518825
2012-08-30,125182.94413100454,111591.51276518825
2012-08-31,125182.94413100454,111591.51276518825
2012-09-04,125182.94413100454,111591.51276518825
2012-09-05,125182.94413100454,111591.51276518825
2012-09-06,125247.17869272984,111591.51276518825
2012-09-07,125247.17869272984,111591.51276518825
2012-09-10,125247.17869272984,111591.51276518825
2012-09-11,125247.17869272984,111591.51276518825
2012-09-12,125247.17869272984,111591.51276518825
2012-09-13,125247.17869272984,111591.51276518825
2012-09-14,125247.17869272984,111591.51276518825
2012-09-17,125303.3582008835,111591.51276518825
2012-09-18,125303.3582008835,111591.51276518825
2012-09-19,125303.3582008835,111591.51276518825
2012-09-20,125303.3582008835,111591.51276518825
2012-09-21,125407.48466832306,111591.51276518825
2012-09-24,125407.48466832306,111591.51276518825
2012-09-25,125407.48466832306,111591.51276518825
2012-09-26,125407.48466832306,111591.51276518825
2012-09-27,125407.48466832306,111591.51276518825
2012-09-28,125407.48466832306,111591.51276518825
2012-10-01,125407.48466832306,111591.51276518825
2012-10-02,125407.48466832306,111591.51276518825
2012-10-03,125407.48466832306,111591.51276518825
2012-10-04,125511.98899011596,111591.51276518825
2012-10-05,125511.98899011596,111591.51276518825
2012-10-08,125511.98899011596,111591.51276518825
2012-10-09,125511.98899011596,111591.51276518825
2012-10-10,125511.98899011596,111591.51276518825
2012-10-11,125511.98899011596,111591.51276518825
2012-10-12,125511.98899011596,111591.51276518825
2012-10-15,125603.46020477451,111591.51276518825
2012-10-16,125603.46020477451,111591.51276518825
2012-10-17,125603.46020477451,111591.51276518825
2012-10-18,125603.46020477451,111591.51276518825
2012-10-19,125603.46020477451,111591.51276518825
2012-10-22,125603.46020477451,111591.51276518825
2012-10-23,125603.46020477451,111591.51276518825
2012-10-24,125603.46020477451,111591.51276518825
2012-10-25,125603.46020477451,111591.51276518825
2012-10-26,125603.46020477451,111591.51276518825
2012-10-31,125558.0793081068,111591.51276518825
2012-11-01,125558.0793081068,111591.51276518825
2012-11-02,125558.0793081068,111591.51276518825
2012-11-05,125558.0793081068,111591.51276518825
2012-11-06,125558.0793081068,111591.51276518825
2012-11-07,125558.0793081068,111591.51276518825
2012-11-08,125440.55522229378,111591.51276518825
2012-11-09,125440.55522229378,111591.51276518825
2012-11-12,125440.55522229378,111591.51276518825
2012-11-13,125440.55522229378,111591.51276518825
2012-11-14,125440.55522229378,111591.51276518825
2012-11-15,125440.55522229378,111591.51276518825
2012-11-16,125440.55522229378,111591.51276518825
2012-11-19,125762.86701702907,111591.51276518825
2012-11-20,125762.86701702907,111591.51276518825
2012-11-21,125762.86701702907,111591.51276518825
2012-11-23,125762.86701702907,111591.51276518825
2012-11-26,125762.86701702907,111591.51276518825
2012-11-27,125762.86701702907,111591.51276518825
2012-11-28,125762.86701702907,111591.51276518825
2012-11-29,125762.86701702907,111591.51276518825
2012-11-30,125762.86701702907,111591.51276518825
2012-12-03,125762.86701702907,111591.51276518825
2012-12-04,125762.86701702907,111591.51276518825
2012-12-05,125762.86701702907,111591.51276518825
2012-12-06,125762.86701702907,111591.51276518825
2012-12-07,125762.86701702907,111591.51276518825
2012-12-10,125762.86701702907,111591.51276518825
2012-12-11,125762.86701702907,111591.51276518825
2012-12-12,125762.86701702907,111591.51276518825
2012-12-13,125841.94211712123,111591.51276518825
2012-12-14,125923.1122323206,111591.51276518825
2012-12-17,125923.1122323206,111591.51276518825
2012-12-18,125923.1122323206,111591.51276518825
2012-12-19,125923.1122323206,111591.51276518825
2012-12-20,125923.1122323206,111591.51276518825
2012-12-21,125923.1122323206,111591.51276518825
2012-12-24,125923.1122323206,111591.51276518825
2012-12-26,125923.1122323206,111591.51276518825
2012-12-27,125923.1122323206,111591.51276518825
2012-12-28,125923.1122323206,111591.51276518825
2012-12-31,125923.1122323206,111591.51276518825
2013-01-02,125923.1122323206,111719.47296265913
2013-01-03,126156.6588442512,111719.47296265913
2013-01-04,126156.6588442512,111719.47296265913
2013-01-07,126156.6588442512,111840.90432875401
2013-01-08,126156.6588442512,111840.90432875401
2013-01-09,126156.6588442512,111840.90432875401
2013-01-10,126156.6588442512,111840.90432875401
2013-01-11,126156.6588442512,111840.90432875401
2013-01-14,126156.6588442512,111840.90432875401
2013-01-15,126156.6588442512,111840.90432875401
2013-01-16,126260.55030136397,111840.90432875401
2013-01-17,126260.55030136397,111840.90432875401
2013-01-18,126362.93541145917,111840.90432875401
2013-01-22,126362.93541145917,111840.90432875401
2013-01-23,126362.93541145917,111840.90432875401
2013-01-24,126362.93541145917,111840.90432875401
2013-01-25,126362.93541145917,111840.90432875401
2013-01-28,126362.93541145917,111840.90432875401
2013-01-29,126362.93541145917,111840.90432875401
2013-01-30,126362.93541145917,111840.90432875401
2013-01-31,126362.93541145917,111840.90432875401
2013-02-01,126362.93541145917,111840.90432875401
2013-02-04,126362.93541145917,111840.90432875401
2013-02-05,126362.93541145917,111840.90432875401
2013-02-06,126362.93541145917,111840.90432875401
2013-02-07,126362.93541145917,111840.90432875401
2013-02-08,126362.93541145917,111840.90432875401
2013-02-11,126506.28624350285,111840.90432875401
2013-02-12,126506.28624350285,111840.90432875401
2013-02-13,126506.28624350285,111840.90432875401
2013-02-14,126506.28624350285,111840.90432875401
2013-02-15,126506.28624350285,111840.90432875401
2013-02-19,126506.28624350285,111840.90432875401
2013-02-20,126506.28624350285,111840.90432875401
2013-02-21,126506.28624350285,111840.90432875401
2013-02-22,126506.28624350285,111840.90432875401
2013-02-25,126506.28624350285,111840.90432875401
2013-02-26,126506.28624350285,111840.90432875401
2013-02-27,126506.28624350285,111840.90432875401
2013-02-28,126506.28624350285,111840.90432875401
2013-03-01,126506.28624350285,111840.90432875401
2013-03-04,126599.85177193706,111840.90432875401
2013-03-05,126599.85177193706,111840.90432875401
2013-03-06,126599.85177193706,111840.90432875401
2013-03-07,126692.0525034262,111840.90432875401
2013-03-08,126692.0525034262,111840.90432875401
2013-03-11,126692.0525034262,111840.90432875401
2013-03-12,126692.0525034262,111840.90432875401
2013-03-13,126692.0525034262,111840.90432875401
2013-03-14,126692.0525034262,111840.90432875401
2013-03-15,126692.0525034262,111840.90432875401
2013-03-18,126692.0525034262,111840.90432875401
2013-03-19,126692.0525034262,111840.90432875401
2013-03-20,126692.0525034262,111840.90432875401
2013-03-21,126692.0525034262,111840.90432875401
2013-03-22,126692.0525034262,111840.90432875401
2013-03-25,126802.56630848961,111840.90432875401
2013-03-26,126905.66041063241,111840.90432875401
2013-03-27,126905.66041063241,111840.90432875401
2013-03-28,126905.66041063241,111840.90432875401
2013-04-01,126905.66041063241,111840.90432875401
2013-04-02,126905.66041063241,111840.90432875401
2013-04-03,126905.66041063241,111840.90432875401
2013-04-04,126905.66041063241,111840.90432875401
2013-04-05,126905.66041063241,111840.90432875401
2013-04-08,126905.66041063241,111840.90432875401
2013-04-09,127011.07897512369,111840.90432875401
2013-04-10,127011.07897512369,111840.90432875401
2013-04-11,127011.07897512369,111840.90432875401
2013-04-12,127011.07897512369,111840.90432875401
2013-04-15,127011.07897512369,111840.90432875401
2013-04-16,127011.07897512369,111840.90432875401
2013-04-17,127011.07897512369,111840.90432875401
2013-04-18,127011.07897512369,111840.90432875401
2013-04-19,127097.75246578458,111840.90432875401
2013-04-22,127097.75246578458,111840.90432875401
2013-04-23,127097.75246578458,111840.90432875401
2013-04-24,127097.75246578458,111840.90432875401
2013-04-25,127097.75246578458,111840.90432875401
2013-04-26,127097.75246578458,111840.90432875401
2013-04-29,127097.75246578458,111840.90432875401
2013-04-30,127097.75246578458,111840.90432875401
2013-05-01,127097.75246578458,111840.90432875401
2013-05-02,127097.75246578458,111840.90432875401
2013-05-03,127154.33518402006,111840.90432875401
2013-05-06,127154.33518402006,111840.90432875401
2013-05-07,127154.33518402006,111840.90432875401
2013-05-08,127154.33518402006,111840.90432875401
2013-05-09,127154.33518402006,111840.90432875401
2013-05-10,127154.33518402006,111840.90432875401
2013-05-13,127125.07408198727,111840.90432875401
2013-05-14,127125.07408198727,111840.90432875401
2013-05-15,127125.07408198727,111840.90432875401
2013-05-16,127125.07408198727,111840.90432875401
2013-05-17,127125.07408198727,111840.90432875401
2013-05-20,127125.07408198727,111840.90432875401
2013-05-21,127125.07408198727,111840.90432875401
2013-05-22,127125.07408198727,111840.90432875401
2013-05-23,127125.07408198727,111840.90432875401
2013-05-24,127125.07408198727,111840.90432875401
2013-05-28,127147.01639849835,111840.90432875401
2013-05-29,127147.01639849835,111840.90432875401
2013-05-30,127147.01639849835,111840.90432875401
2013-05-31,127147.01639849835,111840.90432875401
2013-06-03,127147.01639849835,111840.90432875401
2013-06-04,127147.01639849835,111840.90432875401
2013-06-05,127147.01639849835,111840.90432875401
2013-06-06,127186.77532003427,111840.90432875401
2013-06-07,127186.77532003427,111840.90432875401
2013-06-10,127186.77532003427,111840.90432875401
2013-06-11,127186.77532003427,111840.90432875401
2013-06-12,127186.77532003427,111840.90432875401
2013-06-13,127186.77532003427,111840.90432875401
2013-06-14,127186.77532003427,111840.90432875401
2013-06-17,127186.77532003427,111840.90432875401
2013-06-18,127186.77532003427,111840.90432875401
2013-06-19,127186.77532003427,111840.90432875401
2013-06-20,127186.77532003427,111840.90432875401
2013-06-21,127038.36236865255,111840.90432875401
2013-06-24,127038.36236865255,111840.90432875401
2013-06-25,127038.36236865255,111840.90432875401
2013-06-26,127038.36236865255,111840.90432875401
2013-06-27,127183.45392700598,111840.90432875401
2013-06-28,127183.45392700598,111840.90432875401
2013-07-01,127322.88150385565,111944.43258062484
2013-07-02,127322.88150385565,111944.43258062484
2013-07-03,127322.88150385565,111944.43258062484
2013-07-05,127322.88150385565,112120.23771858528
2013-07-08,127322.88150385565,112120.23771858528
2013-07-09,127322.88150385565,112120.23771858528
2013-07-10,127322.88150385565,112120.23771858528
2013-07-11,127322.88150385565,112120.23771858528
2013-07-12,127322.88150385565,112120.23771858528
2013-07-15,127322.88150385565,112120.23771858528
2013-07-16,127322.88150385565,112120.23771858528
2013-07-17,127322.88150385565,112120.23771858528
2013-07-18,127322.88150385565,112120.23771858528
2013-07-19,127322.88150385565,112120.23771858528
2013-07-22,127396.42802101113,112120.23771858528
2013-07-23,127396.42802101113,112120.23771858528
2013-07-24,127396.42802101113,112120.23771858528
2013-07-25,127469.7992852376,112193.60898281175
2013-07-26,127469.7992852376,112193.60898281175
2013-07-29,127469.7992852376,112290.29268823571
2013-07-30,127469.7992852376,112290.29268823571
2013-07-31,127469.7992852376,112290.29268823571
2013-08-01,127469.7992852376,112290.29268823571
2013-08-02,127469.7992852376,112290.29268823571
2013-08-05,127469.7992852376,112290.29268823571
2013-08-06,127469.7992852376,112290.29268823571
2013-08-07,127469.7992852376,112290.29268823571
2013-08-08,127469.7992852376,112290.29268823571
2013-08-09,127469.7992852376,112290.29268823571
2013-08-12,127698.73633503712,112290.29268823571
2013-08-13,127698.73633503712,112290.29268823571
2013-08-14,127698.73633503712,112290.29268823571
2013-08-15,127698.73633503712,112290.29268823571
2013-08-16,127698.73633503712,112290.29268823571
2013-08-19,127698.73633503712,112290.29268823571
2013-08-20,127698.73633503712,112290.29268823571
2013-08-21,127698.73633503712,112290.29268823571
2013-08-22,127698.73633503712,112290.29268823571
2013-08-23,127698.73633503712,112290.29268823571
2013-08-26,127698.73633503712,112290.29268823571
2013-08-27,127698.73633503712,112290.29268823571
2013-08-28,127698.73633503712,112290.29268823571
